"","Entity","Code","Date","ConfirmedPerMillion"
"3271","Bhutan","BTN",2020-05-31,55.727
"3272","Bhutan","BTN",2020-06-01,55.727
"3273","Bhutan","BTN",2020-06-02,60.911
"3274","Bhutan","BTN",2020-06-03,60.911
"3275","Bhutan","BTN",2020-06-04,60.911
"3276","Bhutan","BTN",2020-06-05,62.207
"3277","Bhutan","BTN",2020-06-06,62.207
"3278","Bhutan","BTN",2020-06-07,62.207
"3279","Bhutan","BTN",2020-06-08,76.463
"3280","Bhutan","BTN",2020-06-09,76.463
"3281","Bhutan","BTN",2020-06-10,76.463
"3282","Bhutan","BTN",2020-06-11,80.351
"3283","Bhutan","BTN",2020-06-12,80.351
"3284","Bhutan","BTN",2020-06-13,80.351
"3285","Bhutan","BTN",2020-06-14,85.535
"3286","Bhutan","BTN",2020-06-15,85.535
"3287","Bhutan","BTN",2020-06-16,86.831
"3288","Bhutan","BTN",2020-06-17,86.831
"3289","Bhutan","BTN",2020-06-18,86.831
"3290","Bhutan","BTN",2020-06-19,86.831
"3291","Bhutan","BTN",2020-06-20,88.127
"3292","Bhutan","BTN",2020-06-21,88.127
"3293","Bhutan","BTN",2020-06-22,88.127
"3294","Bhutan","BTN",2020-06-23,89.423
"3295","Bhutan","BTN",2020-06-24,90.719
"3296","Bhutan","BTN",2020-06-25,90.719
"3297","Bhutan","BTN",2020-06-26,90.719
"3298","Bhutan","BTN",2020-06-27,97.199
"3299","Bhutan","BTN",2020-06-28,98.495
"3300","Bhutan","BTN",2020-06-29,98.495
"3301","Bhutan","BTN",2020-06-30,99.791
"3302","Bhutan","BTN",2020-07-01,99.791
"3303","Bhutan","BTN",2020-07-02,99.791
"3304","Bhutan","BTN",2020-07-03,99.791
"3305","Bhutan","BTN",2020-07-04,101.087
"3306","Bhutan","BTN",2020-07-05,101.087
"3307","Bhutan","BTN",2020-07-06,103.679
"3308","Bhutan","BTN",2020-07-07,103.679
"3309","Bhutan","BTN",2020-07-08,103.679
"3310","Bhutan","BTN",2020-07-09,103.679
"3311","Bhutan","BTN",2020-07-10,103.679
"3312","Bolivia","BOL",2020-03-12,0.171
"3313","Bolivia","BOL",2020-03-13,0.257
"3314","Bolivia","BOL",2020-03-14,0.857
"3315","Bolivia","BOL",2020-03-15,0.857
"3316","Bolivia","BOL",2020-03-17,0.942
"3317","Bolivia","BOL",2020-03-18,1.028
"3318","Bolivia","BOL",2020-03-19,1.028
"3319","Bolivia","BOL",2020-03-20,1.285
"3320","Bolivia","BOL",2020-03-21,1.628
"3321","Bolivia","BOL",2020-03-22,1.713
"3322","Bolivia","BOL",2020-03-23,2.313
"3323","Bolivia","BOL",2020-03-24,2.399
"3324","Bolivia","BOL",2020-03-25,2.741
"3325","Bolivia","BOL",2020-03-26,3.341
"3326","Bolivia","BOL",2020-03-27,5.226
"3327","Bolivia","BOL",2020-03-28,6.339
"3328","Bolivia","BOL",2020-03-29,6.939
"3329","Bolivia","BOL",2020-03-30,8.224
"3330","Bolivia","BOL",2020-03-31,9.166
"3331","Bolivia","BOL",2020-04-01,9.852
"3332","Bolivia","BOL",2020-04-02,10.537
"3333","Bolivia","BOL",2020-04-03,11.308
"3334","Bolivia","BOL",2020-04-04,11.908
"3335","Bolivia","BOL",2020-04-05,13.45
"3336","Bolivia","BOL",2020-04-06,15.677
"3337","Bolivia","BOL",2020-04-07,16.62
"3338","Bolivia","BOL",2020-04-08,17.99
"3339","Bolivia","BOL",2020-04-09,22.616
"3340","Bolivia","BOL",2020-04-10,22.959
"3341","Bolivia","BOL",2020-04-11,23.644
"3342","Bolivia","BOL",2020-04-12,25.7
"3343","Bolivia","BOL",2020-04-13,28.27
"3344","Bolivia","BOL",2020-04-14,30.326
"3345","Bolivia","BOL",2020-04-15,34.01
"3346","Bolivia","BOL",2020-04-16,37.779
"3347","Bolivia","BOL",2020-04-17,39.835
"3348","Bolivia","BOL",2020-04-18,42.234
"3349","Bolivia","BOL",2020-04-19,44.547
"3350","Bolivia","BOL",2020-04-20,48.317
"3351","Bolivia","BOL",2020-04-21,51.229
"3352","Bolivia","BOL",2020-04-22,52.172
"3353","Bolivia","BOL",2020-04-23,57.569
"3354","Bolivia","BOL",2020-04-24,60.224
"3355","Bolivia","BOL",2020-04-25,69.134
"3356","Bolivia","BOL",2020-04-26,74.188
"3357","Bolivia","BOL",2020-04-27,81.384
"3358","Bolivia","BOL",2020-04-28,86.867
"3359","Bolivia","BOL",2020-04-29,90.208
"3360","Bolivia","BOL",2020-04-30,95.091
"3361","Bolivia","BOL",2020-05-01,99.974
"3362","Bolivia","BOL",2020-05-02,105.285
"3363","Bolivia","BOL",2020-05-03,125.931
"3364","Bolivia","BOL",2020-05-04,136.554
"3365","Bolivia","BOL",2020-05-05,144.007
"3366","Bolivia","BOL",2020-05-06,154.373
"3367","Bolivia","BOL",2020-05-07,161.569
"3368","Bolivia","BOL",2020-05-08,178.274
"3369","Bolivia","BOL",2020-05-09,194.123
"3370","Bolivia","BOL",2020-05-10,208.772
"3371","Bolivia","BOL",2020-05-11,218.966
"3372","Bolivia","BOL",2020-05-12,242.525
"3373","Bolivia","BOL",2020-05-13,253.919
"3374","Bolivia","BOL",2020-05-14,269.682
"3375","Bolivia","BOL",2020-05-15,288.871
"3376","Bolivia","BOL",2020-05-16,306.433
"3377","Bolivia","BOL",2020-05-17,327.764
"3378","Bolivia","BOL",2020-05-18,350.209
"3379","Bolivia","BOL",2020-05-19,365.201
"3380","Bolivia","BOL",2020-05-20,383.876
"3381","Bolivia","BOL",2020-05-21,421.399
"3382","Bolivia","BOL",2020-05-22,444.358
"3383","Bolivia","BOL",2020-05-23,477.939
"3384","Bolivia","BOL",2020-05-24,506.724
"3385","Bolivia","BOL",2020-05-25,536.536
"3386","Bolivia","BOL",2020-05-26,570.546
"3387","Bolivia","BOL",2020-05-27,611.324
"3388","Bolivia","BOL",2020-05-28,665.466
"3389","Bolivia","BOL",2020-05-29,718.494
"3390","Bolivia","BOL",2020-05-30,747.964
"3391","Bolivia","BOL",2020-05-31,821.723
"3392","Bolivia","BOL",2020-06-01,855.134
"3393","Bolivia","BOL",2020-06-02,902.165
"3394","Bolivia","BOL",2020-06-03,941.572
"3395","Bolivia","BOL",2020-06-04,996.999
"3396","Bolivia","BOL",2020-06-05,1048.999
"3397","Bolivia","BOL",2020-06-06,1090.377
"3398","Bolivia","BOL",2020-06-07,1144.347
"3399","Bolivia","BOL",2020-06-08,1168.763
"3400","Bolivia","BOL",2020-06-09,1194.977
"3401","Bolivia","BOL",2020-06-10,1254.516
"3402","Bolivia","BOL",2020-06-11,1309.086
"3403","Bolivia","BOL",2020-06-12,1384.816
"3404","Bolivia","BOL",2020-06-13,1450.266
"3405","Bolivia","BOL",2020-06-14,1528.481
"3406","Bolivia","BOL",2020-06-15,1581.338
"3407","Bolivia","BOL",2020-06-16,1633.938
"3408","Bolivia","BOL",2020-06-17,1703.328
"3409","Bolivia","BOL",2020-06-18,1772.034
"3410","Bolivia","BOL",2020-06-19,1841.767
"3411","Bolivia","BOL",2020-06-20,1925.464
"3412","Bolivia","BOL",2020-06-21,2014.216
"3413","Bolivia","BOL",2020-06-22,2089.261
"3414","Bolivia","BOL",2020-06-23,2183.923
"3415","Bolivia","BOL",2020-06-24,2260.681
"3416","Bolivia","BOL",2020-06-25,2354.744
"3417","Bolivia","BOL",2020-06-26,2441.783
"3418","Bolivia","BOL",2020-06-27,2520.597
"3419","Bolivia","BOL",2020-06-28,2627.938
"3420","Bolivia","BOL",2020-06-29,2700.584
"3421","Bolivia","BOL",2020-06-30,2752.071
"3422","Bolivia","BOL",2020-07-01,2845.791
"3423","Bolivia","BOL",2020-07-02,2932.144
"3424","Bolivia","BOL",2020-07-03,3043.597
"3425","Bolivia","BOL",2020-07-04,3154.109
"3426","Bolivia","BOL",2020-07-05,3261.45
"3427","Bolivia","BOL",2020-07-06,3366.478
"3428","Bolivia","BOL",2020-07-07,3470.307
"3429","Bolivia","BOL",2020-07-08,3559.059
"3430","Bolivia","BOL",2020-07-09,3682.335
"3431","Bolivia","BOL",2020-07-10,3779.053
"3432","Bonaire Sint Eustatius and Saba","BES",2020-04-02,76.275
"3433","Bonaire Sint Eustatius and Saba","BES",2020-04-03,76.275
"3434","Bonaire Sint Eustatius and Saba","BES",2020-04-04,76.275
"3435","Bonaire Sint Eustatius and Saba","BES",2020-04-05,76.275
"3436","Bonaire Sint Eustatius and Saba","BES",2020-04-06,76.275
"3437","Bonaire Sint Eustatius and Saba","BES",2020-04-07,76.275
"3438","Bonaire Sint Eustatius and Saba","BES",2020-04-08,76.275
"3439","Bonaire Sint Eustatius and Saba","BES",2020-04-09,76.275
"3440","Bonaire Sint Eustatius and Saba","BES",2020-04-10,76.275
"3441","Bonaire Sint Eustatius and Saba","BES",2020-04-11,76.275
"3442","Bonaire Sint Eustatius and Saba","BES",2020-04-12,76.275
"3443","Bonaire Sint Eustatius and Saba","BES",2020-04-13,114.412
"3444","Bonaire Sint Eustatius and Saba","BES",2020-04-14,152.549
"3445","Bonaire Sint Eustatius and Saba","BES",2020-04-15,152.549
"3446","Bonaire Sint Eustatius and Saba","BES",2020-04-16,152.549
"3447","Bonaire Sint Eustatius and Saba","BES",2020-04-17,152.549
"3448","Bonaire Sint Eustatius and Saba","BES",2020-04-18,152.549
"3449","Bonaire Sint Eustatius and Saba","BES",2020-04-19,152.549
"3450","Bonaire Sint Eustatius and Saba","BES",2020-04-20,190.687
"3451","Bonaire Sint Eustatius and Saba","BES",2020-04-21,190.687
"3452","Bonaire Sint Eustatius and Saba","BES",2020-04-22,228.824
"3453","Bonaire Sint Eustatius and Saba","BES",2020-04-23,228.824
"3454","Bonaire Sint Eustatius and Saba","BES",2020-04-24,228.824
"3455","Bonaire Sint Eustatius and Saba","BES",2020-04-25,228.824
"3456","Bonaire Sint Eustatius and Saba","BES",2020-04-26,228.824
"3457","Bonaire Sint Eustatius and Saba","BES",2020-04-27,228.824
"3458","Bonaire Sint Eustatius and Saba","BES",2020-04-28,228.824
"3459","Bonaire Sint Eustatius and Saba","BES",2020-04-29,228.824
"3460","Bonaire Sint Eustatius and Saba","BES",2020-04-30,228.824
"3461","Bonaire Sint Eustatius and Saba","BES",2020-05-01,228.824
"3462","Bonaire Sint Eustatius and Saba","BES",2020-05-02,228.824
"3463","Bonaire Sint Eustatius and Saba","BES",2020-05-03,228.824
"3464","Bonaire Sint Eustatius and Saba","BES",2020-05-04,228.824
"3465","Bonaire Sint Eustatius and Saba","BES",2020-05-05,228.824
"3466","Bonaire Sint Eustatius and Saba","BES",2020-05-06,228.824
"3467","Bonaire Sint Eustatius and Saba","BES",2020-05-07,228.824
"3468","Bonaire Sint Eustatius and Saba","BES",2020-05-08,228.824
"3469","Bonaire Sint Eustatius and Saba","BES",2020-05-09,228.824
"3470","Bonaire Sint Eustatius and Saba","BES",2020-05-10,228.824
"3471","Bonaire Sint Eustatius and Saba","BES",2020-05-11,228.824
"3472","Bonaire Sint Eustatius and Saba","BES",2020-05-12,228.824
"3473","Bonaire Sint Eustatius and Saba","BES",2020-05-13,228.824
"3474","Bonaire Sint Eustatius and Saba","BES",2020-05-14,228.824
"3475","Bonaire Sint Eustatius and Saba","BES",2020-05-15,228.824
"3476","Bonaire Sint Eustatius and Saba","BES",2020-05-16,228.824
"3477","Bonaire Sint Eustatius and Saba","BES",2020-05-17,228.824
"3478","Bonaire Sint Eustatius and Saba","BES",2020-05-18,228.824
"3479","Bonaire Sint Eustatius and Saba","BES",2020-05-19,228.824
"3480","Bonaire Sint Eustatius and Saba","BES",2020-05-20,228.824
"3481","Bonaire Sint Eustatius and Saba","BES",2020-05-21,228.824
"3482","Bonaire Sint Eustatius and Saba","BES",2020-05-22,228.824
"3483","Bonaire Sint Eustatius and Saba","BES",2020-05-23,228.824
"3484","Bonaire Sint Eustatius and Saba","BES",2020-05-24,228.824
"3485","Bonaire Sint Eustatius and Saba","BES",2020-05-25,266.962
"3486","Bonaire Sint Eustatius and Saba","BES",2020-05-26,266.962
"3487","Bonaire Sint Eustatius and Saba","BES",2020-05-27,266.962
"3488","Bonaire Sint Eustatius and Saba","BES",2020-05-28,266.962
"3489","Bonaire Sint Eustatius and Saba","BES",2020-05-29,266.962
"3490","Bonaire Sint Eustatius and Saba","BES",2020-05-30,266.962
"3491","Bonaire Sint Eustatius and Saba","BES",2020-05-31,266.962
"3492","Bonaire Sint Eustatius and Saba","BES",2020-06-01,266.962
"3493","Bonaire Sint Eustatius and Saba","BES",2020-06-02,266.962
"3494","Bonaire Sint Eustatius and Saba","BES",2020-06-03,266.962
"3495","Bonaire Sint Eustatius and Saba","BES",2020-06-04,266.962
"3496","Bonaire Sint Eustatius and Saba","BES",2020-06-05,266.962
"3497","Bonaire Sint Eustatius and Saba","BES",2020-06-06,266.962
"3498","Bonaire Sint Eustatius and Saba","BES",2020-06-07,266.962
"3499","Bonaire Sint Eustatius and Saba","BES",2020-06-08,266.962
"3500","Bonaire Sint Eustatius and Saba","BES",2020-06-09,266.962
"3501","Bonaire Sint Eustatius and Saba","BES",2020-06-10,266.962
"3502","Bonaire Sint Eustatius and Saba","BES",2020-06-11,266.962
"3503","Bonaire Sint Eustatius and Saba","BES",2020-06-12,266.962
"3504","Bonaire Sint Eustatius and Saba","BES",2020-06-13,266.962
"3505","Bonaire Sint Eustatius and Saba","BES",2020-06-14,266.962
"3506","Bonaire Sint Eustatius and Saba","BES",2020-06-15,266.962
"3507","Bonaire Sint Eustatius and Saba","BES",2020-06-16,266.962
"3508","Bonaire Sint Eustatius and Saba","BES",2020-06-17,266.962
"3509","Bonaire Sint Eustatius and Saba","BES",2020-06-18,266.962
"3510","Bonaire Sint Eustatius and Saba","BES",2020-06-19,266.962
"3511","Bonaire Sint Eustatius and Saba","BES",2020-06-20,266.962
"3512","Bonaire Sint Eustatius and Saba","BES",2020-06-21,266.962
"3513","Bonaire Sint Eustatius and Saba","BES",2020-06-22,266.962
"3514","Bonaire Sint Eustatius and Saba","BES",2020-06-23,266.962
"3515","Bonaire Sint Eustatius and Saba","BES",2020-06-24,266.962
"3516","Bonaire Sint Eustatius and Saba","BES",2020-06-25,266.962
"3517","Bonaire Sint Eustatius and Saba","BES",2020-06-26,266.962
"3518","Bonaire Sint Eustatius and Saba","BES",2020-06-27,266.962
"3519","Bonaire Sint Eustatius and Saba","BES",2020-06-28,266.962
"3520","Bonaire Sint Eustatius and Saba","BES",2020-06-29,266.962
"3521","Bonaire Sint Eustatius and Saba","BES",2020-06-30,266.962
"3522","Bonaire Sint Eustatius and Saba","BES",2020-07-01,266.962
"3523","Bonaire Sint Eustatius and Saba","BES",2020-07-02,266.962
"3524","Bonaire Sint Eustatius and Saba","BES",2020-07-03,266.962
"3525","Bonaire Sint Eustatius and Saba","BES",2020-07-04,266.962
"3526","Bonaire Sint Eustatius and Saba","BES",2020-07-05,266.962
"3527","Bonaire Sint Eustatius and Saba","BES",2020-07-06,266.962
"3528","Bonaire Sint Eustatius and Saba","BES",2020-07-07,266.962
"3529","Bonaire Sint Eustatius and Saba","BES",2020-07-08,266.962
"3530","Bonaire Sint Eustatius and Saba","BES",2020-07-09,266.962
"3531","Bonaire Sint Eustatius and Saba","BES",2020-07-10,266.962
"3532","Bosnia and Herzegovina","BIH",2020-03-06,0.61
"3533","Bosnia and Herzegovina","BIH",2020-03-12,0.914
"3534","Bosnia and Herzegovina","BIH",2020-03-13,0.914
"3535","Bosnia and Herzegovina","BIH",2020-03-16,5.486
"3536","Bosnia and Herzegovina","BIH",2020-03-17,6.401
"3537","Bosnia and Herzegovina","BIH",2020-03-18,6.401
"3538","Bosnia and Herzegovina","BIH",2020-03-19,10.973
"3539","Bosnia and Herzegovina","BIH",2020-03-20,13.411
"3540","Bosnia and Herzegovina","BIH",2020-03-21,13.411
"3541","Bosnia and Herzegovina","BIH",2020-03-22,28.042
"3542","Bosnia and Herzegovina","BIH",2020-03-23,38.1
"3543","Bosnia and Herzegovina","BIH",2020-03-24,39.319
"3544","Bosnia and Herzegovina","BIH",2020-03-25,49.378
"3545","Bosnia and Herzegovina","BIH",2020-03-26,55.169
"3546","Bosnia and Herzegovina","BIH",2020-03-27,55.169
"3547","Bosnia and Herzegovina","BIH",2020-03-28,69.8
"3548","Bosnia and Herzegovina","BIH",2020-03-29,78.334
"3549","Bosnia and Herzegovina","BIH",2020-03-30,98.451
"3550","Bosnia and Herzegovina","BIH",2020-03-31,107.595
"3551","Bosnia and Herzegovina","BIH",2020-04-01,125.883
"3552","Bosnia and Herzegovina","BIH",2020-04-02,141.428
"3553","Bosnia and Herzegovina","BIH",2020-04-03,162.155
"3554","Bosnia and Herzegovina","BIH",2020-04-04,178.614
"3555","Bosnia and Herzegovina","BIH",2020-04-05,192.635
"3556","Bosnia and Herzegovina","BIH",2020-04-06,202.084
"3557","Bosnia and Herzegovina","BIH",2020-04-07,211.838
"3558","Bosnia and Herzegovina","BIH",2020-04-08,238.051
"3559","Bosnia and Herzegovina","BIH",2020-04-09,248.719
"3560","Bosnia and Herzegovina","BIH",2020-04-10,266.702
"3561","Bosnia and Herzegovina","BIH",2020-04-11,274.627
"3562","Bosnia and Herzegovina","BIH",2020-04-12,288.953
"3563","Bosnia and Herzegovina","BIH",2020-04-13,306.936
"3564","Bosnia and Herzegovina","BIH",2020-04-14,313.337
"3565","Bosnia and Herzegovina","BIH",2020-04-15,327.053
"3566","Bosnia and Herzegovina","BIH",2020-04-16,335.283
"3567","Bosnia and Herzegovina","BIH",2020-04-17,351.132
"3568","Bosnia and Herzegovina","BIH",2020-04-18,368.811
"3569","Bosnia and Herzegovina","BIH",2020-04-19,382.222
"3570","Bosnia and Herzegovina","BIH",2020-04-20,386.794
"3571","Bosnia and Herzegovina","BIH",2020-04-21,396.243
"3572","Bosnia and Herzegovina","BIH",2020-04-22,408.435
"3573","Bosnia and Herzegovina","BIH",2020-04-23,416.665
"3574","Bosnia and Herzegovina","BIH",2020-04-24,430.686
"3575","Bosnia and Herzegovina","BIH",2020-04-25,432.819
"3576","Bosnia and Herzegovina","BIH",2020-04-26,452.631
"3577","Bosnia and Herzegovina","BIH",2020-04-27,462.08
"3578","Bosnia and Herzegovina","BIH",2020-04-28,476.711
"3579","Bosnia and Herzegovina","BIH",2020-04-29,484.026
"3580","Bosnia and Herzegovina","BIH",2020-04-30,484.026
"3581","Bosnia and Herzegovina","BIH",2020-05-01,514.811
"3582","Bosnia and Herzegovina","BIH",2020-05-02,542.853
"3583","Bosnia and Herzegovina","BIH",2020-05-03,560.531
"3584","Bosnia and Herzegovina","BIH",2020-05-04,566.018
"3585","Bosnia and Herzegovina","BIH",2020-05-05,587.049
"3586","Bosnia and Herzegovina","BIH",2020-05-06,593.145
"3587","Bosnia and Herzegovina","BIH",2020-05-07,605.642
"3588","Bosnia and Herzegovina","BIH",2020-05-08,617.834
"3589","Bosnia and Herzegovina","BIH",2020-05-09,630.941
"3590","Bosnia and Herzegovina","BIH",2020-05-10,630.941
"3591","Bosnia and Herzegovina","BIH",2020-05-11,637.037
"3592","Bosnia and Herzegovina","BIH",2020-05-12,652.887
"3593","Bosnia and Herzegovina","BIH",2020-05-13,657.763
"3594","Bosnia and Herzegovina","BIH",2020-05-14,664.774
"3595","Bosnia and Herzegovina","BIH",2020-05-15,675.442
"3596","Bosnia and Herzegovina","BIH",2020-05-16,681.843
"3597","Bosnia and Herzegovina","BIH",2020-05-17,690.987
"3598","Bosnia and Herzegovina","BIH",2020-05-18,697.692
"3599","Bosnia and Herzegovina","BIH",2020-05-19,701.96
"3600","Bosnia and Herzegovina","BIH",2020-05-20,706.837
"3601","Bosnia and Herzegovina","BIH",2020-05-21,711.409
"3602","Bosnia and Herzegovina","BIH",2020-05-22,716.895
"3603","Bosnia and Herzegovina","BIH",2020-05-23,722.991
"3604","Bosnia and Herzegovina","BIH",2020-05-24,728.782
"3605","Bosnia and Herzegovina","BIH",2020-05-25,731.83
"3606","Bosnia and Herzegovina","BIH",2020-05-26,733.354
"3607","Bosnia and Herzegovina","BIH",2020-05-27,736.402
"3608","Bosnia and Herzegovina","BIH",2020-05-28,742.194
"3609","Bosnia and Herzegovina","BIH",2020-05-29,750.423
"3610","Bosnia and Herzegovina","BIH",2020-05-30,757.434
"3611","Bosnia and Herzegovina","BIH",2020-05-31,760.177
"3612","Bosnia and Herzegovina","BIH",2020-06-01,764.749
"3613","Bosnia and Herzegovina","BIH",2020-06-02,769.016
"3614","Bosnia and Herzegovina","BIH",2020-06-03,772.369
"3615","Bosnia and Herzegovina","BIH",2020-06-04,777.246
"3616","Bosnia and Herzegovina","BIH",2020-06-05,790.352
"3617","Bosnia and Herzegovina","BIH",2020-06-06,794.01
"3618","Bosnia and Herzegovina","BIH",2020-06-07,794.01
"3619","Bosnia and Herzegovina","BIH",2020-06-08,794.01
"3620","Bosnia and Herzegovina","BIH",2020-06-09,823.881
"3621","Bosnia and Herzegovina","BIH",2020-06-10,831.196
"3622","Bosnia and Herzegovina","BIH",2020-06-11,846.131
"3623","Bosnia and Herzegovina","BIH",2020-06-12,862.895
"3624","Bosnia and Herzegovina","BIH",2020-06-13,881.488
"3625","Bosnia and Herzegovina","BIH",2020-06-14,896.119
"3626","Bosnia and Herzegovina","BIH",2020-06-15,914.712
"3627","Bosnia and Herzegovina","BIH",2020-06-16,926.294
"3628","Bosnia and Herzegovina","BIH",2020-06-17,940.01
"3629","Bosnia and Herzegovina","BIH",2020-06-18,958.298
"3630","Bosnia and Herzegovina","BIH",2020-06-19,975.977
"3631","Bosnia and Herzegovina","BIH",2020-06-20,1002.19
"3632","Bosnia and Herzegovina","BIH",2020-06-21,1022.307
"3633","Bosnia and Herzegovina","BIH",2020-06-22,1022.307
"3634","Bosnia and Herzegovina","BIH",2020-06-23,1074.123
"3635","Bosnia and Herzegovina","BIH",2020-06-24,1093.326
"3636","Bosnia and Herzegovina","BIH",2020-06-25,1120.148
"3637","Bosnia and Herzegovina","BIH",2020-06-26,1157.03
"3638","Bosnia and Herzegovina","BIH",2020-06-27,1199.092
"3639","Bosnia and Herzegovina","BIH",2020-06-28,1199.397
"3640","Bosnia and Herzegovina","BIH",2020-06-29,1251.823
"3641","Bosnia and Herzegovina","BIH",2020-06-30,1323.756
"3642","Bosnia and Herzegovina","BIH",2020-07-01,1357.285
"3643","Bosnia and Herzegovina","BIH",2020-07-02,1357.285
"3644","Bosnia and Herzegovina","BIH",2020-07-03,1403.919
"3645","Bosnia and Herzegovina","BIH",2020-07-04,1459.393
"3646","Bosnia and Herzegovina","BIH",2020-07-05,1511.819
"3647","Bosnia and Herzegovina","BIH",2020-07-06,1599.907
"3648","Bosnia and Herzegovina","BIH",2020-07-07,1663.611
"3649","Bosnia and Herzegovina","BIH",2020-07-08,1713.294
"3650","Bosnia and Herzegovina","BIH",2020-07-09,1788.885
"3651","Bosnia and Herzegovina","BIH",2020-07-10,1855.027
"3652","Botswana","BWA",2020-04-01,1.276
"3653","Botswana","BWA",2020-04-02,1.701
"3654","Botswana","BWA",2020-04-03,1.701
"3655","Botswana","BWA",2020-04-04,1.701
"3656","Botswana","BWA",2020-04-05,1.701
"3657","Botswana","BWA",2020-04-06,2.551
"3658","Botswana","BWA",2020-04-07,2.551
"3659","Botswana","BWA",2020-04-08,2.551
"3660","Botswana","BWA",2020-04-09,2.977
"3661","Botswana","BWA",2020-04-10,5.528
"3662","Botswana","BWA",2020-04-11,5.528
"3663","Botswana","BWA",2020-04-12,5.528
"3664","Botswana","BWA",2020-04-13,5.528
"3665","Botswana","BWA",2020-04-14,5.528
"3666","Botswana","BWA",2020-04-15,5.528
"3667","Botswana","BWA",2020-04-16,5.528
"3668","Botswana","BWA",2020-04-17,6.379
"3669","Botswana","BWA",2020-04-18,6.379
"3670","Botswana","BWA",2020-04-19,6.379
"3671","Botswana","BWA",2020-04-20,8.505
"3672","Botswana","BWA",2020-04-21,8.505
"3673","Botswana","BWA",2020-04-22,8.505
"3674","Botswana","BWA",2020-04-23,9.355
"3675","Botswana","BWA",2020-04-24,9.355
"3676","Botswana","BWA",2020-04-25,9.355
"3677","Botswana","BWA",2020-04-26,9.355
"3678","Botswana","BWA",2020-04-27,9.355
"3679","Botswana","BWA",2020-04-28,9.355
"3680","Botswana","BWA",2020-04-29,9.78
"3681","Botswana","BWA",2020-04-30,9.78
"3682","Botswana","BWA",2020-05-01,9.78
"3683","Botswana","BWA",2020-05-02,9.78
"3684","Botswana","BWA",2020-05-03,9.78
"3685","Botswana","BWA",2020-05-04,9.78
"3686","Botswana","BWA",2020-05-05,9.78
"3687","Botswana","BWA",2020-05-06,9.78
"3688","Botswana","BWA",2020-05-07,9.78
"3689","Botswana","BWA",2020-05-08,9.78
"3690","Botswana","BWA",2020-05-09,9.78
"3691","Botswana","BWA",2020-05-10,9.78
"3692","Botswana","BWA",2020-05-11,9.78
"3693","Botswana","BWA",2020-05-12,10.206
"3694","Botswana","BWA",2020-05-13,10.206
"3695","Botswana","BWA",2020-05-14,10.206
"3696","Botswana","BWA",2020-05-15,10.206
"3697","Botswana","BWA",2020-05-16,10.206
"3698","Botswana","BWA",2020-05-17,10.206
"3699","Botswana","BWA",2020-05-18,10.631
"3700","Botswana","BWA",2020-05-19,10.631
"3701","Botswana","BWA",2020-05-20,10.631
"3702","Botswana","BWA",2020-05-21,12.332
"3703","Botswana","BWA",2020-05-22,12.332
"3704","Botswana","BWA",2020-05-23,12.757
"3705","Botswana","BWA",2020-05-24,12.757
"3706","Botswana","BWA",2020-05-25,14.883
"3707","Botswana","BWA",2020-05-26,14.883
"3708","Botswana","BWA",2020-05-27,14.883
"3709","Botswana","BWA",2020-05-28,14.883
"3710","Botswana","BWA",2020-05-29,14.883
"3711","Botswana","BWA",2020-05-30,14.883
"3712","Botswana","BWA",2020-05-31,14.883
"3713","Botswana","BWA",2020-06-01,16.159
"3714","Botswana","BWA",2020-06-02,16.159
"3715","Botswana","BWA",2020-06-03,16.159
"3716","Botswana","BWA",2020-06-04,17.01
"3717","Botswana","BWA",2020-06-05,17.01
"3718","Botswana","BWA",2020-06-06,17.01
"3719","Botswana","BWA",2020-06-07,17.01
"3720","Botswana","BWA",2020-06-08,17.01
"3721","Botswana","BWA",2020-06-09,17.86
"3722","Botswana","BWA",2020-06-10,17.86
"3723","Botswana","BWA",2020-06-11,20.411
"3724","Botswana","BWA",2020-06-12,20.411
"3725","Botswana","BWA",2020-06-13,25.514
"3726","Botswana","BWA",2020-06-14,25.514
"3727","Botswana","BWA",2020-06-15,25.514
"3728","Botswana","BWA",2020-06-16,25.514
"3729","Botswana","BWA",2020-06-17,25.514
"3730","Botswana","BWA",2020-06-18,25.514
"3731","Botswana","BWA",2020-06-19,33.594
"3732","Botswana","BWA",2020-06-20,37.846
"3733","Botswana","BWA",2020-06-21,37.846
"3734","Botswana","BWA",2020-06-22,37.846
"3735","Botswana","BWA",2020-06-23,37.846
"3736","Botswana","BWA",2020-06-24,37.846
"3737","Botswana","BWA",2020-06-25,37.846
"3738","Botswana","BWA",2020-06-26,37.846
"3739","Botswana","BWA",2020-06-27,53.155
"3740","Botswana","BWA",2020-06-28,53.155
"3741","Botswana","BWA",2020-06-29,53.155
"3742","Botswana","BWA",2020-06-30,74.417
"3743","Botswana","BWA",2020-07-01,96.529
"3744","Botswana","BWA",2020-07-02,96.529
"3745","Botswana","BWA",2020-07-03,96.529
"3746","Botswana","BWA",2020-07-04,116.94
"3747","Botswana","BWA",2020-07-05,116.94
"3748","Botswana","BWA",2020-07-06,116.94
"3749","Botswana","BWA",2020-07-07,116.94
"3750","Botswana","BWA",2020-07-08,133.525
"3751","Botswana","BWA",2020-07-09,133.525
"3752","Botswana","BWA",2020-07-10,133.525
"3753","Brazil","BRA",2019-12-31,0
